# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	73557	74444	+	WP_009360754.1	WP_009360754.1		Hsp33 family molecular chaperone HslO	hslO		AFK25_RS00385	888	295	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	74522	75448	+					cysK		AFK25_RS00390	927		old_locus_tag=AFK25_00390
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	74522	75448	+	WP_009360753.1	WP_009360753.1		cysteine synthase A	cysK		AFK25_RS00390	927	308	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	75570	76970	+					trpE		AFK25_RS00395	1401		old_locus_tag=AFK25_00395
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	75570	76970	+	WP_033383529.1	WP_033383529.1		anthranilate synthase component I	trpE		AFK25_RS00395	1401	466	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	76976	77551	+					pabA		AFK25_RS00400	576		old_locus_tag=AFK25_00400
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	76976	77551	+	WP_035067820.1	WP_035067820.1		aminodeoxychorismate/anthranilate synthase component II	pabA		AFK25_RS00400	576	191	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	77558	78427	+					pabC		AFK25_RS00405	870		old_locus_tag=AFK25_00405
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	77558	78427	+	WP_035067818.1	WP_035067818.1		aminodeoxychorismate lyase	pabC		AFK25_RS00405	870	289	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	78484	79260	+					folP		AFK25_RS00410	777		old_locus_tag=AFK25_00410
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	78484	79260	+	WP_240483494.1	WP_240483494.1		dihydropteroate synthase	folP		AFK25_RS00410	777	258	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	79250	79612	+					folB		AFK25_RS00415	363		old_locus_tag=AFK25_00415
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	79250	79612	+	WP_009360748.1	WP_009360748.1		dihydroneopterin aldolase	folB		AFK25_RS00415	363	120	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	79616	80152	+					folK		AFK25_RS00420	537		old_locus_tag=AFK25_00420
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	79616	80152	+	WP_035067814.1	WP_035067814.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		AFK25_RS00420	537	178	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	80152	81153	+					dusB		AFK25_RS00425	1002		old_locus_tag=AFK25_00425
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	80152	81153	+	WP_009360746.1	WP_009360746.1		tRNA dihydrouridine synthase DusB	dusB		AFK25_RS00425	1002	333	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	81221	82705	+					lysS		AFK25_RS00430	1485		old_locus_tag=AFK25_00430
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	81221	82705	+	WP_019418030.1	WP_019418030.1		lysine--tRNA ligase	lysS		AFK25_RS00430	1485	494	
gene	rRNA	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	82952	84508	+							AFK25_RS00435	1557		old_locus_tag=AFK25_00435
rRNA		GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	82952	84508	+				16S ribosomal RNA			AFK25_RS00435	1557		
gene	rRNA	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	84754	87679	+							AFK25_RS00440	2926		old_locus_tag=AFK25_00440
rRNA		GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	84754	87679	+				23S ribosomal RNA			AFK25_RS00440	2926		
gene	rRNA	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	87754	87870	+					rrf		AFK25_RS00445	117		old_locus_tag=AFK25_00445
rRNA		GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	87754	87870	+				5S ribosomal RNA	rrf		AFK25_RS00445	117		
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	88042	88503	+							AFK25_RS00450	462		old_locus_tag=AFK25_00450
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	88042	88503	+	WP_009361432.1	WP_009361432.1		CtsR family transcriptional regulator			AFK25_RS00450	462	153	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	88518	89060	+							AFK25_RS00455	543		old_locus_tag=AFK25_00455
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	88518	89060	+	WP_009361433.1	WP_009361433.1		UvrB/UvrC motif-containing protein			AFK25_RS00455	543	180	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	89062	90126	+							AFK25_RS00460	1065		old_locus_tag=AFK25_00460
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	89062	90126	+	WP_009361434.1	WP_009361434.1		protein arginine kinase			AFK25_RS00460	1065	354	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	90147	92579	+					clpC		AFK25_RS00465	2433		old_locus_tag=AFK25_00465
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	90147	92579	+	WP_009361435.1	WP_009361435.1		ATP-dependent protease ATP-binding subunit ClpC	clpC		AFK25_RS00465	2433	810	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	92638	94032	+					radA		AFK25_RS00470	1395		old_locus_tag=AFK25_00470
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	92638	94032	+	WP_019418672.1	WP_019418672.1		DNA repair protein RadA	radA		AFK25_RS00470	1395	464	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	94123	95211	+							AFK25_RS00475	1089		old_locus_tag=AFK25_00475
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	94123	95211	+	WP_009361472.1	WP_009361472.1		PIN/TRAM domain-containing protein			AFK25_RS00475	1089	362	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	95231	95917	+					ispD		AFK25_RS00480	687		old_locus_tag=AFK25_00480
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	95231	95917	+	WP_035066588.1	WP_035066588.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		AFK25_RS00480	687	228	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	95917	96399	+					ispF		AFK25_RS00485	483		old_locus_tag=AFK25_00485
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	95917	96399	+	WP_035066585.1	WP_035066585.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		AFK25_RS00485	483	160	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	96463	97923	+					gltX		AFK25_RS00490	1461		old_locus_tag=AFK25_00490
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	96463	97923	+	WP_009361475.1	WP_009361475.1		glutamate--tRNA ligase	gltX		AFK25_RS00490	1461	486	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	98241	98906	+					cysE		AFK25_RS00495	666		old_locus_tag=AFK25_00495
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	98241	98906	+	WP_035066582.1	WP_035066582.1		serine O-acetyltransferase	cysE		AFK25_RS00495	666	221	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	98887	100284	+					cysS		AFK25_RS00500	1398		old_locus_tag=AFK25_00500
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	98887	100284	+	WP_035066580.1	WP_035066580.1		cysteine--tRNA ligase	cysS		AFK25_RS00500	1398	465	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	100289	100714	+							AFK25_RS00505	426		old_locus_tag=AFK25_00505
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	100289	100714	+	WP_009361478.1	WP_009361478.1		Mini-ribonuclease 3			AFK25_RS00505	426	141	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	100718	101455	+					rlmB		AFK25_RS00510	738		old_locus_tag=AFK25_00510
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	100718	101455	+	WP_009361479.1	WP_009361479.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		AFK25_RS00510	738	245	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	101457	101966	+							AFK25_RS00515	510		old_locus_tag=AFK25_00515
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	101457	101966	+	WP_009361480.1	WP_009361480.1		NYN domain-containing protein			AFK25_RS00515	510	169	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	102034	102684	+					sigH		AFK25_RS00520	651		old_locus_tag=AFK25_00520
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	102034	102684	+	WP_009361481.1	WP_009361481.1		RNA polymerase sporulation sigma factor SigH	sigH		AFK25_RS00520	651	216	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	102748	102897	+					rpmG		AFK25_RS00525	150		old_locus_tag=AFK25_00525
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	102748	102897	+	WP_019418666.1	WP_019418666.1		50S ribosomal protein L33	rpmG		AFK25_RS00525	150	49	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	102929	103111	+					secE		AFK25_RS00530	183		old_locus_tag=AFK25_00530
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	102929	103111	+	WP_006322671.1	WP_006322671.1		preprotein translocase subunit SecE	secE		AFK25_RS00530	183	60	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	103230	103763	+					nusG		AFK25_RS00535	534		old_locus_tag=AFK25_00535
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	103230	103763	+	WP_019418665.1	WP_019418665.1		transcription termination/antitermination protein NusG	nusG		AFK25_RS00535	534	177	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	103915	104340	+					rplK		AFK25_RS00540	426		old_locus_tag=AFK25_00540
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	103915	104340	+	WP_003397643.1	WP_003397643.1		50S ribosomal protein L11	rplK		AFK25_RS00540	426	141	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	104445	105146	+					rplA		AFK25_RS00545	702		old_locus_tag=AFK25_00545
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	104445	105146	+	WP_009361482.1	WP_009361482.1		50S ribosomal protein L1	rplA		AFK25_RS00545	702	233	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	105386	105886	+					rplJ		AFK25_RS00550	501		old_locus_tag=AFK25_00550
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	105386	105886	+	WP_009361483.1	WP_009361483.1		50S ribosomal protein L10	rplJ		AFK25_RS00550	501	166	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	105932	106297	+					rplL		AFK25_RS00555	366		old_locus_tag=AFK25_00555
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	105932	106297	+	WP_003397647.1	WP_003397647.1		50S ribosomal protein L7/L12	rplL		AFK25_RS00555	366	121	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	106385	106984	+							AFK25_RS00560	600		old_locus_tag=AFK25_00560
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	106385	106984	+	WP_009361484.1	WP_009361484.1		class I SAM-dependent methyltransferase			AFK25_RS00560	600	199	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	107192	110752	+					rpoB		AFK25_RS00565	3561		old_locus_tag=AFK25_00565
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	107192	110752	+	WP_009361485.1	WP_009361485.1		DNA-directed RNA polymerase subunit beta	rpoB		AFK25_RS00565	3561	1186	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	110802	114401	+					rpoC		AFK25_RS00570	3600		old_locus_tag=AFK25_00570
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	110802	114401	+	WP_019418661.1	WP_019418661.1		DNA-directed RNA polymerase subunit beta'	rpoC		AFK25_RS00570	3600	1199	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	114527	114775	+							AFK25_RS00575	249		old_locus_tag=AFK25_00575
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	114527	114775	+	WP_035066577.1	WP_035066577.1		50S ribosomal protein L7ae-like protein			AFK25_RS00575	249	82	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	114878	115300	+					rpsL		AFK25_RS00580	423		old_locus_tag=AFK25_00580
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	114878	115300	+	WP_003397652.1	WP_003397652.1		30S ribosomal protein S12	rpsL		AFK25_RS00580	423	140	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	115345	115815	+					rpsG		AFK25_RS00585	471		old_locus_tag=AFK25_00585
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	115345	115815	+	WP_004888658.1	WP_004888658.1		30S ribosomal protein S7	rpsG		AFK25_RS00585	471	156	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	115950	118028	+					fusA		AFK25_RS00590	2079		old_locus_tag=AFK25_00590
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	115950	118028	+	WP_035066575.1	WP_035066575.1		elongation factor G	fusA		AFK25_RS00590	2079	692	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	118148	119335	+					tuf		AFK25_RS00595	1188		old_locus_tag=AFK25_00595
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	118148	119335	+	WP_035066573.1	WP_035066573.1		elongation factor Tu	tuf		AFK25_RS00595	1188	395	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	119613	119921	+					rpsJ		AFK25_RS00600	309		old_locus_tag=AFK25_00600
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	119613	119921	+	WP_009361489.1	WP_009361489.1		30S ribosomal protein S10	rpsJ		AFK25_RS00600	309	102	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	119945	120571	+					rplC		AFK25_RS00605	627		old_locus_tag=AFK25_00605
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	119945	120571	+	WP_009361490.1	WP_009361490.1		50S ribosomal protein L3	rplC		AFK25_RS00605	627	208	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	120599	121222	+					rplD		AFK25_RS00610	624		old_locus_tag=AFK25_00610
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	120599	121222	+	WP_009361491.1	WP_009361491.1		50S ribosomal protein L4	rplD		AFK25_RS00610	624	207	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	121222	121509	+					rplW		AFK25_RS00615	288		old_locus_tag=AFK25_00615
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	121222	121509	+	WP_009361492.1	WP_009361492.1		50S ribosomal protein L23	rplW		AFK25_RS00615	288	95	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	121537	122367	+					rplB		AFK25_RS00620	831		old_locus_tag=AFK25_00620
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	121537	122367	+	WP_009361493.1	WP_009361493.1		50S ribosomal protein L2	rplB		AFK25_RS00620	831	276	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	122425	122703	+					rpsS		AFK25_RS00625	279		old_locus_tag=AFK25_00625
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	122425	122703	+	WP_004888674.1	WP_004888674.1		30S ribosomal protein S19	rpsS		AFK25_RS00625	279	92	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	122724	123065	+					rplV		AFK25_RS00630	342		old_locus_tag=AFK25_00630
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	122724	123065	+	WP_006322652.1	WP_006322652.1		50S ribosomal protein L22	rplV		AFK25_RS00630	342	113	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	123069	123725	+					rpsC		AFK25_RS00635	657		old_locus_tag=AFK25_00635
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	123069	123725	+	WP_003397666.1	WP_003397666.1		30S ribosomal protein S3	rpsC		AFK25_RS00635	657	218	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	123728	124162	+					rplP		AFK25_RS00640	435		old_locus_tag=AFK25_00640
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	123728	124162	+	WP_003397670.1	WP_003397670.1		50S ribosomal protein L16	rplP		AFK25_RS00640	435	144	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	124152	124352	+					rpmC		AFK25_RS00645	201		old_locus_tag=AFK25_00645
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	124152	124352	+	WP_003397671.1	WP_003397671.1		50S ribosomal protein L29	rpmC		AFK25_RS00645	201	66	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	124378	124641	+					rpsQ		AFK25_RS00650	264		old_locus_tag=AFK25_00650
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	124378	124641	+	WP_003397674.1	WP_003397674.1		30S ribosomal protein S17	rpsQ		AFK25_RS00650	264	87	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	124691	125059	+					rplN		AFK25_RS00655	369		old_locus_tag=AFK25_00655
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	124691	125059	+	WP_003397675.1	WP_003397675.1		50S ribosomal protein L14	rplN		AFK25_RS00655	369	122	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	125096	125407	+					rplX		AFK25_RS00660	312		old_locus_tag=AFK25_00660
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	125096	125407	+	WP_003397676.1	WP_003397676.1		50S ribosomal protein L24	rplX		AFK25_RS00660	312	103	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	125437	125976	+					rplE		AFK25_RS00665	540		old_locus_tag=AFK25_00665
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	125437	125976	+	WP_003397677.1	WP_003397677.1		50S ribosomal protein L5	rplE		AFK25_RS00665	540	179	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	126011	126196	+					rpsN		AFK25_RS00670	186		old_locus_tag=AFK25_00670
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	126011	126196	+	WP_003397678.1	WP_003397678.1		30S ribosomal protein S14	rpsN		AFK25_RS00670	186	61	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	126230	126628	+					rpsH		AFK25_RS00675	399		old_locus_tag=AFK25_00675
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	126230	126628	+	WP_009361494.1	WP_009361494.1		30S ribosomal protein S8	rpsH		AFK25_RS00675	399	132	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	126658	127197	+					rplF		AFK25_RS00680	540		old_locus_tag=AFK25_00680
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	126658	127197	+	WP_009361495.1	WP_009361495.1		50S ribosomal protein L6	rplF		AFK25_RS00680	540	179	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	127230	127592	+					rplR		AFK25_RS00685	363		old_locus_tag=AFK25_00685
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	127230	127592	+	WP_009361496.1	WP_009361496.1		50S ribosomal protein L18	rplR		AFK25_RS00685	363	120	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	127612	128112	+					rpsE		AFK25_RS00690	501		old_locus_tag=AFK25_00690
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	127612	128112	+	WP_009361497.1	WP_009361497.1		30S ribosomal protein S5	rpsE		AFK25_RS00690	501	166	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	128127	128315	+					rpmD		AFK25_RS00695	189		old_locus_tag=AFK25_00695
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	128127	128315	+	WP_003397685.1	WP_003397685.1		50S ribosomal protein L30	rpmD		AFK25_RS00695	189	62	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	128330	128770	+					rplO		AFK25_RS00700	441		old_locus_tag=AFK25_00700
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	128330	128770	+	WP_009361498.1	WP_009361498.1		50S ribosomal protein L15	rplO		AFK25_RS00700	441	146	
