# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	73996	74469	-					spoVAC		IRT44_RS00400	474		old_locus_tag=IRT44_00380
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	73996	74469	-	WP_230077255.1	WP_230077255.1		stage V sporulation protein AC	spoVAC		IRT44_RS00400	474	157	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	74487	75347	-							IRT44_RS00405	861		old_locus_tag=IRT44_00385
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	74487	75347	-	WP_212132760.1	WP_212132760.1		DUF421 domain-containing protein			IRT44_RS00405	861	286	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	75417	75623	-							IRT44_RS00410	207		old_locus_tag=IRT44_00390
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	75417	75623	-	WP_171567603.1	WP_171567603.1		DUF1657 domain-containing protein			IRT44_RS00410	207	68	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	75774	75977	-							IRT44_RS00415	204		old_locus_tag=IRT44_00395
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	75774	75977	-	WP_171567604.1	WP_171567604.1		alpha/beta-type small acid-soluble spore protein			IRT44_RS00415	204	67	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	76075	77205	-							IRT44_RS00420	1131		old_locus_tag=IRT44_00400
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	76075	77205	-	WP_230077256.1	WP_230077256.1		glycosyl transferase			IRT44_RS00420	1131	376	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	77202	77789	-							IRT44_RS00425	588		old_locus_tag=IRT44_00405
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	77202	77789	-	WP_171567605.1	WP_171567605.1		hypothetical protein			IRT44_RS00425	588	195	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	77894	78547	-							IRT44_RS00430	654		old_locus_tag=IRT44_00410
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	77894	78547	-	WP_230077257.1	WP_230077257.1		TerC family protein			IRT44_RS00430	654	217	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	78761	79915	+							IRT44_RS00435	1155		old_locus_tag=IRT44_00415
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	78761	79915	+	WP_171567607.1	WP_171567607.1		HAMP domain-containing histidine kinase			IRT44_RS00435	1155	384	
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80150	80223	-							IRT44_RS00440	74		old_locus_tag=IRT44_00420
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80150	80223	-				tRNA-Gly			IRT44_RS00440	74		anticodon=TCC
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80235	80322	-							IRT44_RS00445	88		old_locus_tag=IRT44_00425
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80235	80322	-				tRNA-Leu			IRT44_RS00445	88		anticodon=TAA
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80394	80470	-							IRT44_RS00450	77		old_locus_tag=IRT44_00430
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80394	80470	-				tRNA-Pro			IRT44_RS00450	77		anticodon=TGG
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80557	80633	-							IRT44_RS00455	77		old_locus_tag=IRT44_00435
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80557	80633	-				tRNA-Arg			IRT44_RS00455	77		anticodon=ACG
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80655	80730	-							IRT44_RS00460	76		old_locus_tag=IRT44_00440
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80655	80730	-				tRNA-Gly			IRT44_RS00460	76		anticodon=GCC
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80790	80876	-							IRT44_RS00465	87		old_locus_tag=IRT44_00445
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80790	80876	-				tRNA-Leu			IRT44_RS00465	87		anticodon=CAG
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80940	81015	-							IRT44_RS00470	76		old_locus_tag=IRT44_00450
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	80940	81015	-				tRNA-Lys			IRT44_RS00470	76		anticodon=TTT
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81036	81120	-							IRT44_RS00475	85		old_locus_tag=IRT44_00455
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81036	81120	-				tRNA-Tyr			IRT44_RS00475	85		anticodon=GTA
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81134	81209	-							IRT44_RS00480	76		old_locus_tag=IRT44_00460
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81134	81209	-				tRNA-Thr			IRT44_RS00480	76		anticodon=TGT
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81291	81367	-							IRT44_RS00485	77		old_locus_tag=IRT44_00465
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81291	81367	-				tRNA-Asp			IRT44_RS00485	77		anticodon=GTC
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81373	81449	-							IRT44_RS00490	77		old_locus_tag=IRT44_00470
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81373	81449	-				tRNA-Met			IRT44_RS00490	77		anticodon=CAT
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81475	81550	-							IRT44_RS00495	76		old_locus_tag=IRT44_00475
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81475	81550	-				tRNA-Val			IRT44_RS00495	76		anticodon=TAC
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81554	81630	-							IRT44_RS00500	77		old_locus_tag=IRT44_00480
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81554	81630	-				tRNA-Glu			IRT44_RS00500	77		anticodon=TTC
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81639	81714	-							IRT44_RS00505	76		old_locus_tag=IRT44_00485
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81639	81714	-				tRNA-Thr			IRT44_RS00505	76		anticodon=GGT
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81722	81797	-							IRT44_RS00510	76		old_locus_tag=IRT44_00490
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81722	81797	-				tRNA-Asn			IRT44_RS00510	76		anticodon=GTT
gene	rRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81855	84825	-							IRT44_RS00515	2971		old_locus_tag=IRT44_00495
rRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	81855	84825	-				23S ribosomal RNA			IRT44_RS00515	2971		
gene	rRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	84900	85016	-					rrf		IRT44_RS00520	117		old_locus_tag=IRT44_00500
rRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	84900	85016	-				5S ribosomal RNA	rrf		IRT44_RS00520	117		
gene	rRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	85116	86665	-							IRT44_RS00525	1550		old_locus_tag=IRT44_00505
rRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	85116	86665	-				16S ribosomal RNA			IRT44_RS00525	1550		
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	87053	87337	+							IRT44_RS00530	285		old_locus_tag=IRT44_00510
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	87053	87337	+	WP_171567543.1	WP_171567543.1		hypothetical protein			IRT44_RS00530	285	94	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	87460	87756	+							IRT44_RS00535	297		old_locus_tag=IRT44_00515
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	87460	87756	+	WP_171566349.1	WP_171566349.1		helix-turn-helix domain-containing protein			IRT44_RS00535	297	98	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	87774	88619	+							IRT44_RS00540	846		old_locus_tag=IRT44_00520
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	87774	88619	+	WP_230077258.1	WP_230077258.1		IS3 family transposase			IRT44_RS00540	846	281	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	88702	89475	-							IRT44_RS00545	774		old_locus_tag=IRT44_00525
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	88702	89475	-	WP_171567542.1	WP_171567542.1		fumarylacetoacetate hydrolase family protein			IRT44_RS00545	774	257	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	89534	90733	-					thiI		IRT44_RS00550	1200		old_locus_tag=IRT44_00530
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	89534	90733	-	WP_171567541.1	WP_171567541.1		tRNA 4-thiouridine(8) synthase ThiI	thiI		IRT44_RS00550	1200	399	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	90752	91903	-							IRT44_RS00555	1152		old_locus_tag=IRT44_00535
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	90752	91903	-	WP_212133081.1	WP_212133081.1		cysteine desulfurase			IRT44_RS00555	1152	383	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	92178	92324	+							IRT44_RS00560	147		old_locus_tag=IRT44_00540
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	92178	92324	+	WP_171567539.1	WP_171567539.1		hypothetical protein			IRT44_RS00560	147	48	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	92641	93504	-					dapF		IRT44_RS00565	864		old_locus_tag=IRT44_00545
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	92641	93504	-	WP_212133082.1	WP_212133082.1		diaminopimelate epimerase	dapF		IRT44_RS00565	864	287	
gene	pseudogene	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	93623	94154	+							IRT44_RS00570	532		pseudo;old_locus_tag=IRT44_00550
CDS	without_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	93623	94154	+				DUF84 family protein			IRT44_RS00570	532		pseudo
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	94233	94832	-							IRT44_RS00575	600		old_locus_tag=IRT44_00555
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	94233	94832	-	WP_230077259.1	WP_230077259.1		DUF456 domain-containing protein			IRT44_RS00575	600	199	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	94926	95516	+							IRT44_RS00580	591		old_locus_tag=IRT44_00560
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	94926	95516	+	WP_230077260.1	WP_230077260.1		hypothetical protein			IRT44_RS00580	591	196	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	95638	95862	-							IRT44_RS00585	225		old_locus_tag=IRT44_00565
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	95638	95862	-	WP_171567534.1	WP_171567534.1		DUF1540 domain-containing protein			IRT44_RS00585	225	74	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	96005	96784	+							IRT44_RS00590	780		old_locus_tag=IRT44_00570
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	96005	96784	+	WP_230077261.1	WP_230077261.1		SDR family NAD(P)-dependent oxidoreductase			IRT44_RS00590	780	259	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	96716	98071	-							IRT44_RS00595	1356		old_locus_tag=IRT44_00575
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	96716	98071	-	WP_171567532.1	WP_171567532.1		MFS transporter			IRT44_RS00595	1356	451	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	98281	98988	+							IRT44_RS00600	708		old_locus_tag=IRT44_00580
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	98281	98988	+	WP_230077262.1	WP_230077262.1		helix-turn-helix domain-containing protein			IRT44_RS00600	708	235	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	98972	100327	+							IRT44_RS00605	1356		old_locus_tag=IRT44_00585
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	98972	100327	+	WP_230077263.1	WP_230077263.1		MFS transporter			IRT44_RS00605	1356	451	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	100412	101182	-					codY		IRT44_RS00610	771		old_locus_tag=IRT44_00590
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	100412	101182	-	WP_171567529.1	WP_171567529.1		GTP-sensing pleiotropic transcriptional regulator CodY	codY		IRT44_RS00610	771	256	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	101336	102112	-							IRT44_RS00615	777		old_locus_tag=IRT44_00595
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	101336	102112	-	WP_171567528.1	WP_171567528.1		sporulation protein			IRT44_RS00615	777	258	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	102250	102735	-							IRT44_RS00620	486		old_locus_tag=IRT44_00600
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	102250	102735	-	WP_171567527.1	WP_171567527.1		hypothetical protein			IRT44_RS00620	486	161	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	102732	103046	-							IRT44_RS00625	315		old_locus_tag=IRT44_00605
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	102732	103046	-	WP_029098722.1	WP_029098722.1		YtrH family sporulation protein			IRT44_RS00625	315	104	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	103243	103467	-							IRT44_RS00630	225		old_locus_tag=IRT44_00610
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	103243	103467	-	WP_171567526.1	WP_171567526.1		hypothetical protein			IRT44_RS00630	225	74	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	103786	105048	+							IRT44_RS00635	1263		old_locus_tag=IRT44_00615
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	103786	105048	+	WP_171567525.1	WP_171567525.1		MFS transporter			IRT44_RS00635	1263	420	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	105045	105182	+							IRT44_RS00640	138		old_locus_tag=IRT44_00620
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	105045	105182	+	WP_171567524.1	WP_171567524.1		hypothetical protein			IRT44_RS00640	138	45	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	105444	106715	+							IRT44_RS00645	1272		old_locus_tag=IRT44_00625
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	105444	106715	+	WP_171567523.1	WP_171567523.1		cache domain-containing protein			IRT44_RS00645	1272	423	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	106763	107278	-							IRT44_RS00650	516		old_locus_tag=IRT44_00630
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	106763	107278	-	WP_171567522.1	WP_171567522.1		hypothetical protein			IRT44_RS00650	516	171	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	107291	108367	-							IRT44_RS00655	1077		old_locus_tag=IRT44_00635
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	107291	108367	-	WP_171567521.1	WP_171567521.1		M42 family metallopeptidase			IRT44_RS00655	1077	358	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	108517	109341	+							IRT44_RS00660	825		old_locus_tag=IRT44_00640
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	108517	109341	+	WP_171567520.1	WP_171567520.1		hypothetical protein			IRT44_RS00660	825	274	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	109418	110698	+							IRT44_RS00665	1281		old_locus_tag=IRT44_00645
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	109418	110698	+	WP_171567519.1	WP_171567519.1		aminoacetone oxidase family FAD-binding enzyme			IRT44_RS00665	1281	426	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	110769	112028	-					ltrA		IRT44_RS00670	1260		old_locus_tag=IRT44_00650
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	110769	112028	-	WP_230077222.1	WP_230077222.1		group II intron reverse transcriptase/maturase	ltrA		IRT44_RS00670	1260	419	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	112834	113031	-							IRT44_RS00675	198		old_locus_tag=IRT44_00655
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	112834	113031	-	WP_171567313.1	WP_171567313.1		hypothetical protein			IRT44_RS00675	198	65	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	113039	115618	-							IRT44_RS00680	2580		old_locus_tag=IRT44_00660
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	113039	115618	-	WP_230077264.1	WP_230077264.1		TPM domain-containing protein			IRT44_RS00680	2580	859	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	115668	116276	-					refZ		IRT44_RS00685	609		old_locus_tag=IRT44_00665
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	115668	116276	-	WP_171567315.1	WP_171567315.1		forespore capture DNA-binding protein RefZ	refZ		IRT44_RS00685	609	202	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	116543	117418	-							IRT44_RS00690	876		old_locus_tag=IRT44_00670
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	116543	117418	-	WP_171567316.1	WP_171567316.1		hypothetical protein			IRT44_RS00690	876	291	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	117484	118479	-							IRT44_RS00695	996		old_locus_tag=IRT44_00675
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	117484	118479	-	WP_212133092.1	WP_212133092.1		MBL fold metallo-hydrolase			IRT44_RS00695	996	331	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	118589	120844	-							IRT44_RS00700	2256		old_locus_tag=IRT44_00680
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	118589	120844	-	WP_230077265.1	WP_230077265.1		diguanylate cyclase			IRT44_RS00700	2256	751	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	120871	121452	-							IRT44_RS00705	582		old_locus_tag=IRT44_00685
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	120871	121452	-	WP_171567318.1	WP_171567318.1		histidine phosphatase family protein			IRT44_RS00705	582	193	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	121661	122515	+							IRT44_RS00710	855		
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	121661	122515	+	WP_230077266.1	WP_230077266.1		hypothetical protein			IRT44_RS00710	855	284	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	122512	123930	+							IRT44_RS00715	1419		
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	122512	123930	+	WP_230077267.1	WP_230077267.1		S-layer homology domain-containing protein			IRT44_RS00715	1419	472	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	124248	124844	+					rpsD		IRT44_RS00720	597		old_locus_tag=IRT44_00695
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	124248	124844	+	WP_171567320.1	WP_171567320.1		30S ribosomal protein S4	rpsD		IRT44_RS00720	597	198	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	124938	125396	-							IRT44_RS00725	459		old_locus_tag=IRT44_00700
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	124938	125396	-	WP_171567321.1	WP_171567321.1		DinB family protein			IRT44_RS00725	459	152	
