# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	65214	65684	-	WP_066322074.1	WP_066322074.1		30S ribosomal protein S7	rpsG		GFC30_RS00395	471	156	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	65738	66160	-					rpsL		GFC30_RS00400	423		old_locus_tag=GFC30_81
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	65738	66160	-	WP_066322075.1	WP_066322075.1		30S ribosomal protein S12	rpsL		GFC30_RS00400	423	140	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	66263	66511	-							GFC30_RS00405	249		old_locus_tag=GFC30_82
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	66263	66511	-	WP_066322081.1	WP_066322081.1		50S ribosomal protein L7ae-like protein			GFC30_RS00405	249	82	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	66631	70221	-					rpoC		GFC30_RS00410	3591		old_locus_tag=GFC30_83
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	66631	70221	-	WP_066322082.1	WP_066322082.1		DNA-directed RNA polymerase subunit beta'	rpoC		GFC30_RS00410	3591	1196	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	70273	73830	-					rpoB		GFC30_RS00415	3558		old_locus_tag=GFC30_84
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	70273	73830	-	WP_066322083.1	WP_066322083.1		DNA-directed RNA polymerase subunit beta	rpoB		GFC30_RS00415	3558	1185	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	74067	74672	-							GFC30_RS00420	606		old_locus_tag=GFC30_85
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	74067	74672	-	WP_066326980.1	WP_066326980.1		class I SAM-dependent methyltransferase			GFC30_RS00420	606	201	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	74766	75131	-					rplL		GFC30_RS00425	366		old_locus_tag=GFC30_86
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	74766	75131	-	WP_066322085.1	WP_066322085.1		50S ribosomal protein L7/L12	rplL		GFC30_RS00425	366	121	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	75176	75676	-					rplJ		GFC30_RS00430	501		old_locus_tag=GFC30_87
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	75176	75676	-	WP_066322088.1	WP_066322088.1		50S ribosomal protein L10	rplJ		GFC30_RS00430	501	166	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	75904	76605	-					rplA		GFC30_RS00435	702		old_locus_tag=GFC30_88
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	75904	76605	-	WP_066322091.1	WP_066322091.1		50S ribosomal protein L1	rplA		GFC30_RS00435	702	233	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	76716	77141	-					rplK		GFC30_RS00440	426		old_locus_tag=GFC30_89
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	76716	77141	-	WP_027410223.1	WP_027410223.1		50S ribosomal protein L11	rplK		GFC30_RS00440	426	141	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	77429	77962	-					nusG		GFC30_RS00445	534		old_locus_tag=GFC30_90
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	77429	77962	-	WP_066322095.1	WP_066322095.1		transcription termination/antitermination protein NusG	nusG		GFC30_RS00445	534	177	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	78083	78265	-					secE		GFC30_RS00450	183		old_locus_tag=GFC30_91
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	78083	78265	-	WP_066322097.1	WP_066322097.1		preprotein translocase subunit SecE	secE		GFC30_RS00450	183	60	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	78312	78461	-					rpmG		GFC30_RS16290	150		
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	78312	78461	-	WP_084256113.1	WP_084256113.1		50S ribosomal protein L33	rpmG		GFC30_RS16290	150	49	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	78528	79178	-					sigH		GFC30_RS00455	651		old_locus_tag=GFC30_92
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	78528	79178	-	WP_066322100.1	WP_066322100.1		RNA polymerase sporulation sigma factor SigH	sigH		GFC30_RS00455	651	216	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	79247	79756	-							GFC30_RS00460	510		old_locus_tag=GFC30_93
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	79247	79756	-	WP_066322102.1	WP_066322102.1		NYN domain-containing protein			GFC30_RS00460	510	169	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	79762	80499	-					rlmB		GFC30_RS00465	738		old_locus_tag=GFC30_94
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	79762	80499	-	WP_066322103.1	WP_066322103.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		GFC30_RS00465	738	245	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	80502	80921	-							GFC30_RS00470	420		old_locus_tag=GFC30_95
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	80502	80921	-	WP_066326982.1	WP_066326982.1		Mini-ribonuclease 3			GFC30_RS00470	420	139	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	80925	82322	-					cysS		GFC30_RS00475	1398		old_locus_tag=GFC30_96
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	80925	82322	-	WP_066322104.1	WP_066322104.1		cysteine--tRNA ligase	cysS		GFC30_RS00475	1398	465	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	82303	82965	-					cysE		GFC30_RS00480	663		old_locus_tag=GFC30_97
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	82303	82965	-	WP_066326984.1	WP_066326984.1		serine O-acetyltransferase	cysE		GFC30_RS00480	663	220	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	83227	84717	-					gltX		GFC30_RS00485	1491		old_locus_tag=GFC30_98
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	83227	84717	-	WP_066322106.1	WP_066322106.1		glutamate--tRNA ligase	gltX		GFC30_RS00485	1491	496	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	84788	85264	-					ispF		GFC30_RS00490	477		old_locus_tag=GFC30_99
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	84788	85264	-	WP_066322108.1	WP_066322108.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		GFC30_RS00490	477	158	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	85269	85952	-					ispD		GFC30_RS00495	684		old_locus_tag=GFC30_100
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	85269	85952	-	WP_066322111.1	WP_066322111.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		GFC30_RS00495	684	227	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	85970	87064	-							GFC30_RS00500	1095		old_locus_tag=GFC30_101
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	85970	87064	-	WP_066322113.1	WP_066322113.1		PIN/TRAM domain-containing protein			GFC30_RS00500	1095	364	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	87174	88610	-					radA		GFC30_RS00505	1437		old_locus_tag=GFC30_102
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	87174	88610	-	WP_066322118.1	WP_066322118.1		DNA repair protein RadA	radA		GFC30_RS00505	1437	478	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	88627	91059	-					clpC		GFC30_RS00510	2433		old_locus_tag=GFC30_103
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	88627	91059	-	WP_066322120.1	WP_066322120.1		ATP-dependent protease ATP-binding subunit ClpC	clpC		GFC30_RS00510	2433	810	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	91056	92147	-							GFC30_RS00515	1092		old_locus_tag=GFC30_104
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	91056	92147	-	WP_066322122.1	WP_066322122.1		protein arginine kinase			GFC30_RS00515	1092	363	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	92150	92692	-							GFC30_RS00520	543		old_locus_tag=GFC30_105
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	92150	92692	-	WP_066322124.1	WP_066322124.1		UvrB/UvrC motif-containing protein			GFC30_RS00520	543	180	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	92785	93246	-							GFC30_RS00525	462		old_locus_tag=GFC30_106
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	92785	93246	-	WP_066322126.1	WP_066322126.1		CtsR family transcriptional regulator			GFC30_RS00525	462	153	
gene	rRNA	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	93523	93639	-					rrf		GFC30_RS00530	117		old_locus_tag=GFC30_107
rRNA		GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	93523	93639	-				5S ribosomal RNA	rrf		GFC30_RS00530	117		
gene	rRNA	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	94005	96929	-							GFC30_RS00535	2925		old_locus_tag=GFC30_108
rRNA		GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	94005	96929	-				23S ribosomal RNA			GFC30_RS00535	2925		
gene	rRNA	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	97304	98857	-							GFC30_RS00540	1554		old_locus_tag=GFC30_109
rRNA		GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	97304	98857	-				16S ribosomal RNA			GFC30_RS00540	1554		
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	99128	100612	-					lysS		GFC30_RS00545	1485		old_locus_tag=GFC30_110
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	99128	100612	-	WP_066322128.1	WP_066322128.1		lysine--tRNA ligase	lysS		GFC30_RS00545	1485	494	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	100694	101689	-					dusB		GFC30_RS00550	996		old_locus_tag=GFC30_111
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	100694	101689	-	WP_066322130.1	WP_066322130.1		tRNA dihydrouridine synthase DusB	dusB		GFC30_RS00550	996	331	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	101754	101990	-							GFC30_RS00555	237		old_locus_tag=GFC30_112
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	101754	101990	-	WP_066322132.1	WP_066322132.1		helix-turn-helix transcriptional regulator			GFC30_RS00555	237	78	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	101942	102469	-					folK		GFC30_RS00560	528		old_locus_tag=GFC30_113
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	101942	102469	-	WP_066322135.1	WP_066322135.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		GFC30_RS00560	528	175	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	102470	102832	-					folB		GFC30_RS00565	363		old_locus_tag=GFC30_114
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	102470	102832	-	WP_066322141.1	WP_066322141.1		dihydroneopterin aldolase	folB		GFC30_RS00565	363	120	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	102822	103658	-					folP		GFC30_RS00570	837		old_locus_tag=GFC30_115
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	102822	103658	-	WP_066322143.1	WP_066322143.1		dihydropteroate synthase	folP		GFC30_RS00570	837	278	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	103662	104531	-					pabC		GFC30_RS00575	870		old_locus_tag=GFC30_116
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	103662	104531	-	WP_066322145.1	WP_066322145.1		aminodeoxychorismate lyase	pabC		GFC30_RS00575	870	289	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	104538	105113	-					pabA		GFC30_RS00580	576		old_locus_tag=GFC30_117
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	104538	105113	-	WP_066322147.1	WP_066322147.1		aminodeoxychorismate/anthranilate synthase component II	pabA		GFC30_RS00580	576	191	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	105119	106534	-					pabB		GFC30_RS00585	1416		old_locus_tag=GFC30_118
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	105119	106534	-	WP_066322151.1	WP_066322151.1		aminodeoxychorismate synthase, component I	pabB		GFC30_RS00585	1416	471	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	106661	107587	-					cysK		GFC30_RS00590	927		old_locus_tag=GFC30_119
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	106661	107587	-	WP_066322153.1	WP_066322153.1		cysteine synthase A	cysK		GFC30_RS00590	927	308	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	107668	108558	-					hslO		GFC30_RS00595	891		old_locus_tag=GFC30_120
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	107668	108558	-	WP_066322155.1	WP_066322155.1		Hsp33 family molecular chaperone HslO	hslO		GFC30_RS00595	891	296	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	108576	109349	-							GFC30_RS00600	774		old_locus_tag=GFC30_121
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	108576	109349	-	WP_066322156.1	WP_066322156.1		type III pantothenate kinase			GFC30_RS00600	774	257	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	109444	111324	-					ftsH		GFC30_RS00605	1881		old_locus_tag=GFC30_122
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	109444	111324	-	WP_066322157.1	WP_066322157.1		ATP-dependent zinc metalloprotease FtsH	ftsH		GFC30_RS00605	1881	626	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	111417	111962	-					hpt		GFC30_RS00610	546		old_locus_tag=GFC30_123
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	111417	111962	-	WP_066322158.1	WP_066322158.1		hypoxanthine phosphoribosyltransferase	hpt		GFC30_RS00610	546	181	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	111983	113368	-					tilS		GFC30_RS00615	1386		old_locus_tag=GFC30_124
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	111983	113368	-	WP_066322159.1	WP_066322159.1		tRNA lysidine(34) synthetase TilS	tilS		GFC30_RS00615	1386	461	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	113451	114401	-							GFC30_RS00620	951		old_locus_tag=GFC30_125
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	113451	114401	-	WP_066322161.1	WP_066322161.1		protein kinase			GFC30_RS00620	951	316	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	114370	115107	-							GFC30_RS00625	738		old_locus_tag=GFC30_126
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	114370	115107	-	WP_066322164.1	WP_066322164.1		VWA domain-containing protein			GFC30_RS00625	738	245	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	115168	117639	-					spoIIE		GFC30_RS00630	2472		old_locus_tag=GFC30_127
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	115168	117639	-	WP_066322167.1	WP_066322167.1		stage II sporulation protein E	spoIIE		GFC30_RS00630	2472	823	
gene	tRNA	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	117826	117897	-							GFC30_RS00635	72		old_locus_tag=GFC30_128
tRNA		GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	117826	117897	-				tRNA-Glu			GFC30_RS00635	72		anticodon=TTC
gene	tRNA	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	117916	117989	-							GFC30_RS00640	74		old_locus_tag=GFC30_129
tRNA		GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	117916	117989	-				tRNA-Met			GFC30_RS00640	74		anticodon=CAT
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	118105	118503	-							GFC30_RS00645	399		old_locus_tag=GFC30_130
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	118105	118503	-	WP_066322168.1	WP_066322168.1		S1 domain-containing RNA-binding protein			GFC30_RS00645	399	132	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	118604	118975	-							GFC30_RS00650	372		old_locus_tag=GFC30_131
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	118604	118975	-	WP_066322169.1	WP_066322169.1		septum formation initiator family protein			GFC30_RS00650	372	123	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	118994	119605	-					yabQ		GFC30_RS00655	612		old_locus_tag=GFC30_133
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	118994	119605	-	WP_066322170.1	WP_066322170.1		spore cortex biosynthesis protein YabQ	yabQ		GFC30_RS00655	612	203	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	119602	119892	-					yabP		GFC30_RS00660	291		old_locus_tag=GFC30_134
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	119602	119892	-	WP_066322172.1	WP_066322172.1		sporulation protein YabP	yabP		GFC30_RS00660	291	96	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	119960	120235	-							GFC30_RS00665	276		old_locus_tag=GFC30_135
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	119960	120235	-	WP_066322175.1	WP_066322175.1		RNA-binding S4 domain-containing protein			GFC30_RS00665	276	91	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	120238	121686	-					mazG		GFC30_RS00670	1449		old_locus_tag=GFC30_136
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	120238	121686	-	WP_066322178.1	WP_066322178.1		nucleoside triphosphate pyrophosphohydrolase	mazG		GFC30_RS00670	1449	482	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	121683	123263	-							GFC30_RS00675	1581		old_locus_tag=GFC30_137
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	121683	123263	-	WP_066322179.1	WP_066322179.1		polysaccharide biosynthesis protein			GFC30_RS00675	1581	526	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	123373	123909	-					spoVT		GFC30_RS00680	537		old_locus_tag=GFC30_138
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	123373	123909	-	WP_066322183.1	WP_066322183.1		stage V sporulation protein T	spoVT		GFC30_RS00680	537	178	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	124093	127626	-					mfd		GFC30_RS00685	3534		old_locus_tag=GFC30_139
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	124093	127626	-	WP_066322185.1	WP_066322185.1		transcription-repair coupling factor	mfd		GFC30_RS00685	3534	1177	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	127687	127917	-							GFC30_RS00690	231		old_locus_tag=GFC30_140
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	127687	127917	-	WP_066322188.1	WP_066322188.1		anti-sigma-F factor Fin family protein			GFC30_RS00690	231	76	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	127980	128540	-					pth		GFC30_RS00695	561		old_locus_tag=GFC30_141
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	127980	128540	-	WP_066322191.1	WP_066322191.1		aminoacyl-tRNA hydrolase	pth		GFC30_RS00695	561	186	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	128721	129350	-							GFC30_RS00700	630		old_locus_tag=GFC30_142
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	128721	129350	-	WP_066322193.1	WP_066322193.1		50S ribosomal protein L25/general stress protein Ctc			GFC30_RS00700	630	209	
gene	protein_coding	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	129424	130374	-							GFC30_RS00705	951		old_locus_tag=GFC30_143
CDS	with_protein	GCF_001634285.1	Primary Assembly	chromosome		NZ_CP015438.1	129424	130374	-	WP_066322196.1	WP_066322196.1		ribose-phosphate diphosphokinase			GFC30_RS00705	951	316	
