# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	75691	76218	+							ISX45_RS00395	528		old_locus_tag=ISX45_00395
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	75691	76218	+	WP_181555631.1	WP_181555631.1		putative metal-dependent hydrolase			ISX45_RS00395	528	175	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	76248	77432	-							ISX45_RS00400	1185		old_locus_tag=ISX45_00400
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	76248	77432	-	WP_181555632.1	WP_181555632.1		class I SAM-dependent rRNA methyltransferase			ISX45_RS00400	1185	394	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	77587	77910	+							ISX45_RS00405	324		old_locus_tag=ISX45_00405
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	77587	77910	+	WP_194519692.1	WP_194519692.1		YbjQ family protein			ISX45_RS00405	324	107	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	78216	78911	+					tenA		ISX45_RS00410	696		old_locus_tag=ISX45_00410
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	78216	78911	+	WP_181555634.1	WP_181555634.1		thiaminase II	tenA		ISX45_RS00410	696	231	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	78898	79485	+							ISX45_RS00415	588		old_locus_tag=ISX45_00415
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	78898	79485	+	WP_194519693.1	WP_194519693.1		ECF transporter S component			ISX45_RS00415	588	195	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	79502	80953	+							ISX45_RS00420	1452		old_locus_tag=ISX45_00420
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	79502	80953	+	WP_194519694.1	WP_194519694.1		energy-coupling factor ABC transporter ATP-binding protein			ISX45_RS00420	1452	483	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	80966	81751	+							ISX45_RS00425	786		old_locus_tag=ISX45_00425
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	80966	81751	+	WP_194519695.1	WP_194519695.1		energy-coupling factor transporter transmembrane protein EcfT			ISX45_RS00425	786	261	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	81768	82394	+					tenI		ISX45_RS00430	627		old_locus_tag=ISX45_00430
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	81768	82394	+	WP_194519696.1	WP_194519696.1		thiazole tautomerase TenI	tenI		ISX45_RS00430	627	208	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	82384	83517	+					thiO		ISX45_RS00435	1134		old_locus_tag=ISX45_00435
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	82384	83517	+	WP_194519697.1	WP_194519697.1		glycine oxidase ThiO	thiO		ISX45_RS00435	1134	377	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	83535	83738	+					thiS		ISX45_RS00440	204		old_locus_tag=ISX45_00440
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	83535	83738	+	WP_181555640.1	WP_181555640.1		sulfur carrier protein ThiS	thiS		ISX45_RS00440	204	67	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	83741	84508	+							ISX45_RS00445	768		old_locus_tag=ISX45_00445
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	83741	84508	+	WP_181555849.1	WP_181555849.1		thiazole synthase			ISX45_RS00445	768	255	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	84505	85530	+							ISX45_RS00450	1026		old_locus_tag=ISX45_00450
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	84505	85530	+	WP_194519698.1	WP_194519698.1		thiazole biosynthesis adenylyltransferase ThiF			ISX45_RS00450	1026	341	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	85876	87141	+							ISX45_RS00455	1266		old_locus_tag=ISX45_00455
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	85876	87141	+	WP_194519699.1	WP_194519699.1		hemolysin family protein			ISX45_RS00455	1266	421	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	87295	88107	+							ISX45_RS00460	813		old_locus_tag=ISX45_00460
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	87295	88107	+	WP_194519700.1	WP_194519700.1		amino acid ABC transporter substrate-binding protein			ISX45_RS00460	813	270	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	88112	88786	+							ISX45_RS00465	675		old_locus_tag=ISX45_00465
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	88112	88786	+	WP_228485684.1	WP_228485684.1		amino acid ABC transporter permease			ISX45_RS00465	675	224	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	88806	89540	+							ISX45_RS00470	735		old_locus_tag=ISX45_00470
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	88806	89540	+	WP_181555645.1	WP_181555645.1		amino acid ABC transporter ATP-binding protein			ISX45_RS00470	735	244	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	89602	89814	-							ISX45_RS00475	213		old_locus_tag=ISX45_00475
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	89602	89814	-	WP_181555646.1	WP_181555646.1		alpha/beta-type small acid-soluble spore protein			ISX45_RS00475	213	70	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	90059	90301	+							ISX45_RS00480	243		old_locus_tag=ISX45_00480
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	90059	90301	+	WP_181555647.1	WP_181555647.1		hypothetical protein			ISX45_RS00480	243	80	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	90359	91468	-					ugpC		ISX45_RS00485	1110		old_locus_tag=ISX45_00485
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	90359	91468	-	WP_181555648.1	WP_181555648.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		ISX45_RS00485	1110	369	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	91588	92490	-							ISX45_RS00490	903		old_locus_tag=ISX45_00490
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	91588	92490	-	WP_181555649.1	WP_181555649.1		helix-turn-helix domain-containing protein			ISX45_RS00490	903	300	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	92584	92772	-							ISX45_RS00495	189		old_locus_tag=ISX45_00495
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	92584	92772	-	WP_181555650.1	WP_181555650.1		hypothetical protein			ISX45_RS00495	189	62	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	92876	93286	+							ISX45_RS00500	411		old_locus_tag=ISX45_00500
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	92876	93286	+	WP_194519701.1	WP_194519701.1		hypothetical protein			ISX45_RS00500	411	136	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	93243	94418	-							ISX45_RS00505	1176		old_locus_tag=ISX45_00505
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	93243	94418	-	WP_194519702.1	WP_194519702.1		YheC/YheD family protein			ISX45_RS00505	1176	391	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	94415	95767	-							ISX45_RS00510	1353		old_locus_tag=ISX45_00510
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	94415	95767	-	WP_194519703.1	WP_194519703.1		YheC/YheD family protein			ISX45_RS00510	1353	450	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	95764	96831	-							ISX45_RS00515	1068		old_locus_tag=ISX45_00515
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	95764	96831	-	WP_194519704.1	WP_194519704.1		YheC/YheD family protein			ISX45_RS00515	1068	355	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	96837	97928	-							ISX45_RS00520	1092		old_locus_tag=ISX45_00520
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	96837	97928	-	WP_194519705.1	WP_194519705.1		YheC/YheD family protein			ISX45_RS00520	1092	363	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	98133	98537	+							ISX45_RS00525	405		old_locus_tag=ISX45_00525
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	98133	98537	+	WP_194519706.1	WP_194519706.1		DUF445 family protein			ISX45_RS00525	405	134	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	98654	99007	+							ISX45_RS00530	354		old_locus_tag=ISX45_00530
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	98654	99007	+	WP_181555657.1	WP_181555657.1		YlbF family regulator			ISX45_RS00530	354	117	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	99087	99974	+							ISX45_RS00535	888		old_locus_tag=ISX45_00535
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	99087	99974	+	WP_194519707.1	WP_194519707.1		Cof-type HAD-IIB family hydrolase			ISX45_RS00535	888	295	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	100369	101868	+							ISX45_RS00540	1500		old_locus_tag=ISX45_00540
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	100369	101868	+	WP_181555659.1	WP_181555659.1		coproporphyrinogen III oxidase			ISX45_RS00540	1500	499	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	102707	102850	-							ISX45_RS00545	144		old_locus_tag=ISX45_00545
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	102707	102850	-	WP_194519708.1	WP_194519708.1		hypothetical protein			ISX45_RS00545	144	47	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	103032	103217	-							ISX45_RS00550	186		old_locus_tag=ISX45_00550
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	103032	103217	-	WP_181555660.1	WP_181555660.1		hypothetical protein			ISX45_RS00550	186	61	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	103372	104271	+							ISX45_RS00555	900		old_locus_tag=ISX45_00555
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	103372	104271	+	WP_181555661.1	WP_181555661.1		ABC transporter ATP-binding protein			ISX45_RS00555	900	299	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	104264	105502	+							ISX45_RS00560	1239		old_locus_tag=ISX45_00560
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	104264	105502	+	WP_194519709.1	WP_194519709.1		ABC transporter permease			ISX45_RS00560	1239	412	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	105592	106539	+					yhaM		ISX45_RS00565	948		old_locus_tag=ISX45_00565
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	105592	106539	+	WP_194519710.1	WP_194519710.1		3'-5' exoribonuclease YhaM	yhaM		ISX45_RS00565	948	315	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	107020	107208	+							ISX45_RS00570	189		old_locus_tag=ISX45_00570
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	107020	107208	+	WP_181555664.1	WP_181555664.1		sporulation YhaL family protein			ISX45_RS00570	189	62	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	107312	108394	+					serC		ISX45_RS00575	1083		old_locus_tag=ISX45_00575
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	107312	108394	+	WP_181555665.1	WP_181555665.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC		ISX45_RS00575	1083	360	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	108510	109034	+							ISX45_RS00580	525		old_locus_tag=ISX45_00580
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	108510	109034	+	WP_194519711.1	WP_194519711.1		tryptophan transporter			ISX45_RS00580	525	174	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	109437	110027	+							ISX45_RS00585	591		old_locus_tag=ISX45_00585
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	109437	110027	+	WP_181555850.1	WP_181555850.1		HTH-type transcriptional regulator Hpr			ISX45_RS00585	591	196	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	110022	110369	-							ISX45_RS00590	348		old_locus_tag=ISX45_00590
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	110022	110369	-	WP_194519712.1	WP_194519712.1		YhaI family protein			ISX45_RS00590	348	115	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	110574	110753	+							ISX45_RS00595	180		old_locus_tag=ISX45_00595
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	110574	110753	+	WP_181555669.1	WP_181555669.1		hypothetical protein			ISX45_RS00595	180	59	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	110859	110945	-							ISX45_RS00600	87		old_locus_tag=ISX45_00600
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	110859	110945	-	WP_099458908.1	WP_099458908.1		YjcZ family sporulation protein			ISX45_RS00600	87	28	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	111131	111964	+							ISX45_RS00605	834		old_locus_tag=ISX45_00605
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	111131	111964	+	WP_194519713.1	WP_194519713.1		peptidylprolyl isomerase			ISX45_RS00605	834	277	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	112004	112426	-							ISX45_RS00610	423		old_locus_tag=ISX45_00610
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	112004	112426	-	WP_181555671.1	WP_181555671.1		HIT family protein			ISX45_RS00610	423	140	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	112953	113693	+							ISX45_RS00615	741		old_locus_tag=ISX45_00615
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	112953	113693	+	WP_194519714.1	WP_194519714.1		ABC transporter ATP-binding protein			ISX45_RS00615	741	246	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	113686	114900	+							ISX45_RS00620	1215		old_locus_tag=ISX45_00620
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	113686	114900	+	WP_194519715.1	WP_194519715.1		ABC transporter permease			ISX45_RS00620	1215	404	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	114897	115403	+							ISX45_RS00625	507		old_locus_tag=ISX45_00625
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	114897	115403	+	WP_194519716.1	WP_194519716.1		antibiotic biosynthesis monooxygenase			ISX45_RS00625	507	168	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	115599	116999	+							ISX45_RS00630	1401		old_locus_tag=ISX45_00630
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	115599	116999	+	WP_194519717.1	WP_194519717.1		hypothetical protein			ISX45_RS00630	1401	466	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	117165	118295	+							ISX45_RS00635	1131		old_locus_tag=ISX45_00635
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	117165	118295	+	WP_194520580.1	WP_194520580.1		M20 family metallopeptidase			ISX45_RS00635	1131	376	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	118493	119539	+					hemE		ISX45_RS00640	1047		old_locus_tag=ISX45_00640
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	118493	119539	+	WP_181555676.1	WP_181555676.1		uroporphyrinogen decarboxylase	hemE		ISX45_RS00640	1047	348	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	119544	120479	+					hemH		ISX45_RS00645	936		old_locus_tag=ISX45_00645
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	119544	120479	+	WP_181555677.1	WP_181555677.1		ferrochelatase	hemH		ISX45_RS00645	936	311	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	120496	121920	+					hemY		ISX45_RS00650	1425		old_locus_tag=ISX45_00650
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	120496	121920	+	WP_181555678.1	WP_181555678.1		protoporphyrinogen oxidase	hemY		ISX45_RS00650	1425	474	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	122018	122590	+							ISX45_RS00655	573		old_locus_tag=ISX45_00655
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	122018	122590	+	WP_181555679.1	WP_181555679.1		TetR/AcrR family transcriptional regulator			ISX45_RS00655	573	190	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	122666	125071	+							ISX45_RS00660	2406		old_locus_tag=ISX45_00660
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	122666	125071	+	WP_194520581.1	WP_194520581.1		YhgE/Pip domain-containing protein			ISX45_RS00660	2406	801	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	125488	126501	+							ISX45_RS00665	1014		old_locus_tag=ISX45_00665
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	125488	126501	+	WP_181555681.1	WP_181555681.1		LacI family transcriptional regulator			ISX45_RS00665	1014	337	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	126559	127866	+							ISX45_RS00670	1308		old_locus_tag=ISX45_00670
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	126559	127866	+	WP_181555682.1	WP_181555682.1		ABC transporter substrate-binding protein			ISX45_RS00670	1308	435	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	128028	129272	+							ISX45_RS00675	1245		old_locus_tag=ISX45_00675
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	128028	129272	+	WP_228485685.1	WP_228485685.1		ABC transporter permease subunit			ISX45_RS00675	1245	414	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	129288	130115	+							ISX45_RS00680	828		old_locus_tag=ISX45_00680
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	129288	130115	+	WP_181555684.1	WP_181555684.1		carbohydrate ABC transporter permease			ISX45_RS00680	828	275	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	130208	130345	-							ISX45_RS00685	138		old_locus_tag=ISX45_00685
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	130208	130345	-	WP_194519719.1	WP_194519719.1		YhfH family protein			ISX45_RS00685	138	45	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	130496	131230	+							ISX45_RS00690	735		old_locus_tag=ISX45_00690
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	130496	131230	+	WP_181555686.1	WP_181555686.1		MBL fold metallo-hydrolase			ISX45_RS00690	735	244	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	131325	131567	-							ISX45_RS00695	243		old_locus_tag=ISX45_00695
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	131325	131567	-	WP_194519720.1	WP_194519720.1		hypothetical protein			ISX45_RS00695	243	80	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	132505	134049	+							ISX45_RS00700	1545		old_locus_tag=ISX45_00700
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	132505	134049	+	WP_194519721.1	WP_194519721.1		fatty acid--CoA ligase family protein			ISX45_RS00700	1545	514	
